Rock_Type,Depth_m,UPV,SHR,EM_Response,Fracture_Density,Moisture,Compressive_Strength,X,Y,Z,Speed_mps,Battery_%,Load_tons,Gas_ppm,Temperature_C,Dust_ug_m3,Vibration,Obstacle,Collapse_Risk
Basalt,718.9449482448766,1712.003574509568,55.71920835635766,155.13009846311857,0.8267863507342221,0.19363614331874168,126.32052711518777,148.12342084344354,846.1725824578646,-718.9449482448766,6.19526276887834,72.7752625001594,11.853839185164189,42.55421499975811,37.64527795719051,245.55721702203155,8.881712723296907,0,0.6310954228097333
Granite,174.50295777712208,2721.5584888886583,20.32164414480679,105.78834114815801,0.6218482792728494,0.31168358764600623,120.57778009298427,173.19981547727969,411.54120319029863,-174.50295777712208,1.261792425938765,49.76183561341752,40.64196097942611,124.22456856393013,18.839445951382487,264.7697123240645,2.720171310616778,1,0.6935622932309072
Basalt,583.5493704002346,5674.393087876884,58.683253332652406,119.58342369641836,0.9861627449780727,0.13833035699308877,265.18581701848717,816.6497972740692,4.259263919347611,-583.5493704002346,0.45918494312728164,60.752035765348026,38.68459216665991,122.92651597746473,35.38727895106648,76.12211940310176,5.178534597946861,0,0.9068766673378714
Limestone,984.8786896978175,4549.165557621968,30.990095359452955,40.20466280577824,0.9659460063601536,0.06884181126345874,180.4362071709589,639.2746067462728,644.6324094844417,-984.8786896978175,4.165116996324906,78.15139902977364,47.13601404383947,172.51494582674155,12.606237972440113,31.361952027889608,3.1880920889533746,0,0.9215850720301475
Granite,466.4797231850521,4447.811496868093,43.59168699525051,92.4312630205823,0.044493484386489146,0.15403994340138918,226.20515865601874,684.7969853062683,371.29918579441755,-466.4797231850521,7.787288697398359,23.429315266876678,10.88370284437945,96.84794248738686,35.554718509703406,375.89788873537225,7.691235213653725,0,0.31322691506142886
Basalt,594.134786211485,912.0026108491777,21.433599734442854,177.17259176175838,0.7530306693154513,0.20809117087326734,80.03243697915968,641.1643231261007,984.9257118579844,-594.134786211485,0.033943664707484444,48.75710820153357,37.43063397461077,39.43451275917786,24.19404388047032,464.20546474110745,6.467866867017008,1,0.48993472371568025
Limestone,180.33115836297873,1769.2863723225178,18.76778810495338,124.76282096701098,0.10237907047182804,0.29638845998194197,94.3743573672914,489.5275162595494,19.34676230930843,-180.33115836297873,5.38710196028528,47.01874733039509,12.289163966565974,45.37640111744308,18.545764220308918,72.34591692507308,9.08911059031561,0,0.3396771336602615
Limestone,69.98727145378828,4961.203303786652,62.75913472037004,142.0000861344189,0.8898508902018315,0.17451707881687673,247.519467005651,63.78018783481265,840.5083548886707,-69.98727145378828,1.8704349434545513,92.07850133153306,42.83251790953503,82.35849804400665,38.618716353773266,53.184255899160874,3.666212144116363,1,0.6607028195536813
Granite,445.7412164938236,5681.74197099495,18.54227548864036,62.27250141745675,0.4652857897604895,0.043621041461066226,236.0339236005506,755.2629269559995,391.7592503651203,-445.7412164938236,2.0975907605400437,56.02294328034151,24.34937015705797,174.9845744713683,33.39913215252747,239.5597947642764,0.862665456502818,0,0.6942060750744872
Granite,608.3811684328671,4789.369452793159,29.894337885739205,112.74232133027286,0.49510158403234983,0.39062605117621124,208.741779563834,678.3386546745968,384.09628973082977,-608.3811684328671,6.936909948688605,53.81719528592056,30.30119525921458,70.38491055902827,14.819208439226752,304.81218046113935,7.980411938078841,0,0.6262583762797023
Granite,192.0000964776477,3175.362056357901,55.18087275019401,111.64793584919293,0.6618880801378346,0.36799971007798676,187.94393088539934,770.7202371962486,19.34466247116251,-192.0000964776477,3.528124158346178,62.999373989785646,26.216353326725482,128.78952982580742,34.33056924489562,233.18674587182392,3.484893137048244,0,0.8004928694461036
Limestone,487.66282946589604,2295.273895225796,61.75062919895825,112.48487518079439,0.7633306508265142,0.3379757001611517,162.1674118298289,16.18975084721597,250.72850991881336,-487.66282946589604,0.778866800935603,96.18960506409701,7.237500903270622,54.636318848411406,20.2166460615439,17.90429482186412,5.537482970236823,0,0.6592318742897815
Basalt,940.3615724680443,4330.174460176326,19.026364975913566,97.85234126566276,0.0569591881809971,0.3509897665093605,179.37562193312624,786.8648122557778,694.129553118181,-940.3615724680443,5.953923331657333,79.43688714136292,43.83219355459581,30.420291813199253,29.365537247860956,125.16910199301051,0.8083100999611637,0,0.10013552510354207
Limestone,113.96328186132854,2749.388032150514,29.53652953948579,111.59356761363512,0.38896246583198824,0.35343290425246476,134.65824448394278,195.25404304388383,590.5661086556288,-113.96328186132854,5.155000689091054,60.17364869806545,45.09059738501149,142.15594871920666,33.31490874632048,168.6290793324779,4.10299481111222,0,0.626425767501044
Granite,166.8922310292109,2967.512456068279,28.022024731116545,160.36501986437318,0.4674739847946674,0.013336579331428,155.87641885378073,534.7899017785462,400.7748299142003,-166.8922310292109,4.8636534267853575,65.75856867211547,40.43914333855098,111.94388155263877,28.66679390739838,239.19464267600227,3.3375506212715136,0,0.49821218370216935
Limestone,886.8827405722541,5414.789489069217,26.984349288409888,32.25337787432726,0.81572958199004,0.15345458200283854,210.5061922819366,960.3348691030649,464.7662197858836,-886.8827405722541,3.9179365256247607,25.440417226228462,25.890411889392585,163.95438403061289,16.410274629048345,143.7153592983783,9.724993724600804,1,0.7895760366269484
Sandstone,283.53409365026744,2187.1033569914953,63.367601110867106,118.12336038150885,0.969966231010448,0.12843174679832936,174.4773304501805,801.4439614177264,790.4743676464744,-283.53409365026744,7.858450471483179,94.70585124954165,25.30196738622155,94.4879057372914,41.07458070733769,226.51602789467435,2.7843083203884644,0,0.8679898992148328
Basalt,135.70832328715917,2000.9382712530364,27.663014136785588,156.5726720103173,0.8507831377656327,0.17831017500816404,107.00000017679453,520.7109405613181,750.1531752534403,-135.70832328715917,0.21665820636510258,73.50205454650869,44.677527191944876,107.39245708268439,22.944585072631234,82.41737321405607,1.7604455526447482,0,0.7004176811024161
Granite,237.1987056178353,5992.768154098612,20.050395215277035,174.9936304050803,0.9096601657713764,0.39355989007278397,247.90332823943794,739.4591214552662,115.16124369984126,-237.1987056178353,3.1480469053212152,89.97199420546491,36.92209596351883,194.621309422801,18.941454587465962,211.78717012209196,2.89872303871607,0,1.0
Granite,114.48402549778149,2553.9349887677654,60.589037947461144,49.60875786813669,0.8194091506916152,0.29920927673174647,134.4662798367925,769.4344898161836,246.4559063250713,-114.48402549778149,5.289790697638863,39.498659541939745,34.36866503037412,107.7083685788852,12.527067265166004,485.33436039178986,6.189487871689646,0,0.7411346325562573
Limestone,707.6666085138387,1770.9639789229022,37.220747995925784,190.94642707048257,0.4851358413184671,0.1456472102365905,128.263451536524,661.3940524830414,409.1780297933553,-707.6666085138387,0.9241177117302479,54.145541216987844,24.04539072703691,178.49729541317373,13.034791147142169,301.24608980177845,1.7063876025821256,0,0.7103501932268231
Basalt,413.7281588203491,5875.373235440887,69.42703793643489,191.74192484109892,0.17453015667714822,0.040980170094900494,303.5303691085757,103.22781717994,101.13120628379846,-413.7281588203491,4.476766529607464,31.52629224271535,1.450344949009208,187.78047028675655,19.393447459806517,456.8093216860664,8.056592161058683,0,0.5060484178683338
Granite,213.20011220463286,5136.58393913722,16.391161000271893,86.96338841173686,0.3283910100156475,0.22004404685915646,219.79655311440203,983.1175486509286,852.9730962037363,-213.20011220463286,7.26298742973602,87.14144144526786,2.221230169716554,139.24722778767187,19.506476038727918,314.79107525677995,6.266852633822597,0,0.5828801613619154
Granite,805.1114837307739,5612.508597758226,56.62880560093587,147.13925996145758,0.881959726953746,0.04858638891087433,271.49369523931256,680.620793925046,246.09418549466656,-805.1114837307739,0.34616071150962835,36.072415578569775,37.393887232240374,186.9442782455266,26.633063061877134,158.20110028119572,7.0327026632739065,0,0.9389351761095661
Sandstone,515.8343380393499,2624.6361392203353,46.390008630805134,132.31198964977776,0.2800114419676172,0.09126809143136741,165.94861965085192,209.771493715462,245.40087440185664,-515.8343380393499,1.0484821013253747,55.45625128174291,14.514960637923629,15.331978207359874,24.888657313925258,260.7337396322877,2.198592778958046,0,0.20727210763704318
Limestone,610.3962609437507,1400.7759367563917,54.9118904573305,58.69724736395068,0.7609751022891689,0.11526512619193974,112.8817588454214,521.935011221064,54.154902953166825,-610.3962609437507,3.408055288005749,62.41228365249084,22.84196889365424,178.0499548196451,14.218062248236912,170.19877525568285,5.391224509065692,0,0.8369417842974091
Limestone,198.74412233999806,3059.937666370977,69.25570830768682,73.22798811082427,0.8168907707379437,0.02930762810735299,190.8660140271536,250.40398546190602,653.6162282655808,-198.74412233999806,5.951942856727165,86.69139615243131,24.26970420848823,76.44263369871291,27.710404126217504,251.41896466332258,4.451896942190428,0,0.6717795279389643
Limestone,245.6086436045785,3901.792759374491,49.84739114402015,118.62200619972899,0.4951912454550905,0.17703866429847823,216.08904530708804,947.1301729168877,577.3268178639643,-245.6086436045785,4.677673772798559,69.63926133561989,15.368139649614431,18.186593988344015,35.91433946898796,410.9911913469925,8.809926080836314,1,0.34552846608092386
Limestone,584.3848126616948,4155.5755134834535,60.499010609050266,183.95247143770314,0.9728112941333104,0.3068256846533547,265.1616364422946,626.5133885899813,950.960620579345,-584.3848126616948,4.806105440952027,66.75890702534002,19.18699016299416,107.16853878864671,10.285044600494928,291.29957073438584,4.8302281535322855,0,0.8495101133357242
Granite,326.38111880632005,1698.168759346116,64.6464149515177,177.5906713920998,0.4636553309028415,0.0444203843472609,176.24876980876797,927.0482922115818,865.2598457806881,-326.38111880632005,7.550601377150038,69.63677455603363,35.835899591212346,120.0553748048367,29.026924654274495,454.7882768315469,6.8616319861778265,0,0.4894604838712448
Sandstone,62.983075942667256,2803.872923283442,57.208344954651004,103.82923224993604,0.4725942301817342,0.235619282190214,173.9484463816586,930.7717319776683,576.113581894505,-62.983075942667256,2.899643673809,50.79816162729662,27.336054343191112,6.828125372040583,11.313929783622795,185.41889781957,4.583175544149514,0,0.33909345300638327
Basalt,992.3162403442427,3353.7169714730567,62.31385656064698,61.27034656594344,0.197888466169584,0.36829971430546316,194.09418868067883,290.16558527645833,610.7669869025161,-992.3162403442427,3.9589064032635806,92.536841825828,15.331420302386146,19.454621734826063,17.57021274437627,47.832324133036394,8.72592491174191,1,0.2800303795381073
Basalt,541.4395150484476,2617.222452775173,19.318553075061637,156.9151783178063,0.8387253002857029,0.21009926975349238,111.8157181951046,744.4004852354261,22.836677154550177,-541.4395150484476,6.378281151474833,63.212864232773725,29.331494749649394,194.46501005151006,42.844081147597855,481.52509606447006,6.6787814516407,0,0.9391141625511221
Sandstone,646.7608565053226,1163.2993927039267,31.275472223356644,95.25330217841432,0.20346752455154815,0.02363888886661867,105.30357746174936,718.1532531305533,213.7677837513703,-646.7608565053226,5.073172034415639,52.371740954321865,21.44959452924744,13.178036326399734,17.563144220992363,199.20277372990876,2.162627012284352,0,0.13195664311686714
Basalt,151.26440529278364,1414.1568531539235,28.653731864537114,82.13392711535522,0.30309030111653434,0.14614250319866967,82.71445965258606,971.2029299381933,306.0251093843205,-151.26440529278364,5.432160277448989,41.1619598257106,22.557400091071383,140.60069464794634,20.756142060121178,199.0682998361516,6.940250377482026,0,0.6188504257896623
Basalt,688.2877012728692,987.0732689181742,28.39739700006649,38.55865589444475,0.10495421284789686,0.007788384341504528,81.93608560072714,44.400964505822316,540.1381961336369,-688.2877012728692,0.07283830273340897,78.37836609014735,11.55491692958428,194.05740044965106,38.78767479675346,265.85960688562267,0.2603887429294993,0,0.5596698418396097
Basalt,900.7840695557659,2897.1308417702626,21.28622188835907,100.19003787618695,0.9534981814498515,0.3827567912970799,117.20782607728407,479.7587639112132,74.63012981813321,-900.7840695557659,5.424396004147155,88.30448954849888,9.80403386873121,62.74666518518961,21.015509287879873,69.11457960137618,4.050798188952449,0,0.7958825304214585
Basalt,267.35907053371534,989.0623354022163,28.39955635815368,40.58099716383023,0.7617905490386144,0.13738853296985476,78.81220767159478,442.73987677540373,167.25804856086313,-267.35907053371534,5.2374227531712085,78.3230246871068,28.230962634585676,188.0914159058828,13.240135478263994,201.4938425234448,8.22697620161585,1,0.8594867436807692
Basalt,287.4055600995563,5584.329834122359,56.19320543412021,56.30420116663511,0.4142490658415877,0.3143067198475339,267.9323055840261,952.2992087006304,152.17542856416722,-287.4055600995563,3.7609133355730506,61.93871384502348,36.91268372411782,110.77883102802903,43.58835157840031,11.649055620839787,3.7969983180702016,1,0.5403842604402452
Limestone,153.16286970606188,3021.6211761321524,27.418128523871744,186.32812804786587,0.8119349261732196,0.2274955091813977,157.42961834133405,812.576665520518,325.9974195473484,-153.16286970606188,3.0957032734459444,45.45164589200333,49.24713966042469,113.2274445822262,27.4902402533958,342.29025291020474,9.777586201291152,0,0.8077518625900952
Limestone,160.30276072666274,4031.2394579590054,49.425794657666856,142.89887668497573,0.2271569045450792,0.07023216093605371,224.58099992142638,88.85825342396292,184.73740185648768,-160.30276072666274,0.5811737808055186,58.981541226497356,37.23384463752273,17.09629767095946,18.667339696816065,470.8731983360944,6.155412661438415,0,0.10964820800197557
Limestone,417.09323186358637,3786.5877757407234,29.797285592935502,34.99665591022929,0.6663121699329024,0.007758596477148361,165.45930962895673,49.72698709449297,711.0347460054508,-417.09323186358637,4.066154803741458,96.53366295983504,37.59145144088549,50.65463727503725,11.52493921244226,415.1147601249866,6.338059066237323,0,0.442113716504055
